X [m],Y [m],Z [m],Ex [V/m],Ey [V/m],Ez [V/m]
0.875,0.3888888888888893,-1.6767676767676767,0.0,10000.0,0.0
0.875,0.3888888888888893,-1.6363636363636362,0.0,10000.0,0.0
0.875,0.3888888888888893,-1.595959595959596,0.0,10000.0,0.0
0.875,0.3888888888888893,-1.5555555555555556,0.0,10000.0,0.0
0.875,0.3888888888888893,-1.5151515151515151,0.0,10000.0,0.0
0.875,0.3888888888888893,-1.4747474747474747,0.0,10000.0,0.0
0.875,0.3888888888888893,-1.4343434343434343,0.0,10000.0,0.0
0.875,0.3888888888888893,-1.393939393939394,0.0,10000.0,0.0
0.875,0.3888888888888893,-1.3535353535353534,0.0,10000.0,0.0
0.875,0.3888888888888893,-1.3131313131313131,0.0,10000.0,0.0
0.875,0.3888888888888893,-1.2727272727272727,0.0,10000.0,0.0
0.875,0.3888888888888893,-1.2323232323232323,0.0,10000.0,0.0
0.875,0.3888888888888893,-1.1919191919191918,0.0,10000.0,0.0
0.875,0.3888888888888893,-1.1515151515151514,0.0,10000.0,0.0
0.875,0.3888888888888893,-1.1111111111111112,0.0,10000.0,0.0
0.875,0.3888888888888893,-1.0707070707070705,0.0,10000.0,0.0
0.875,0.3888888888888893,-1.0303030303030303,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.9898989898989898,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.9494949494949494,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.909090909090909,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.8686868686868685,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.8282828282828283,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.7878787878787878,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.7474747474747474,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.707070707070707,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.6666666666666665,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.6262626262626261,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.5858585858585856,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.5454545454545454,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.505050505050505,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.46464646464646453,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.4242424242424241,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.38383838383838365,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.3434343434343432,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.303030303030303,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.26262626262626254,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.2222222222222221,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.18181818181818166,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.14141414141414121,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.10101010101010077,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.06060606060606055,0.0,10000.0,0.0
0.875,0.3888888888888893,-0.02020202020202011,0.0,10000.0,0.0
0.875,0.3888888888888893,0.020202020202020332,0.0,10000.0,0.0
0.875,0.3888888888888893,0.060606060606060996,0.0,10000.0,0.0
0.875,0.3888888888888893,0.10101010101010122,0.0,10000.0,0.0
0.875,0.3888888888888893,0.14141414141414144,0.0,10000.0,0.0
0.875,0.3888888888888893,0.1818181818181821,0.0,10000.0,0.0
0.875,0.3888888888888893,0.22222222222222232,0.0,10000.0,0.0
0.875,0.3888888888888893,0.262626262626263,0.0,10000.0,0.0
0.875,0.3888888888888893,0.3030303030303032,0.0,10000.0,0.0
0.875,0.3888888888888893,0.3434343434343434,0.0,10000.0,0.0
0.875,0.3888888888888893,0.3838383838383841,0.0,10000.0,0.0
0.875,0.3888888888888893,0.4242424242424243,0.0,10000.0,0.0
0.875,0.3888888888888893,0.464646464646465,0.0,10000.0,0.0
0.875,0.3888888888888893,0.5050505050505052,0.0,10000.0,0.0
0.875,0.3888888888888893,0.5454545454545459,0.0,10000.0,0.0
0.875,0.3888888888888893,0.5858585858585861,0.0,10000.0,0.0
0.875,0.3888888888888893,0.6262626262626263,0.0,10000.0,0.0
0.875,0.3888888888888893,0.666666666666667,0.0,10000.0,0.0
0.875,0.3888888888888893,0.7070707070707072,0.0,10000.0,0.0
0.875,0.3888888888888893,0.7474747474747478,0.0,10000.0,0.0
0.875,0.3888888888888893,0.7878787878787881,0.0,10000.0,0.0
0.875,0.3888888888888893,0.8282828282828287,0.0,10000.0,0.0
0.875,0.3888888888888893,0.868686868686869,0.0,10000.0,0.0
0.875,0.3888888888888893,0.9090909090909092,0.0,10000.0,0.0
0.875,0.3888888888888893,0.9494949494949498,0.0,10000.0,0.0
0.875,0.3888888888888893,0.9898989898989901,0.0,10000.0,0.0
0.875,0.3888888888888893,1.0303030303030307,0.0,10000.0,0.0
0.875,0.3888888888888893,1.070707070707071,0.0,10000.0,0.0
0.875,0.3888888888888893,1.1111111111111112,0.0,10000.0,0.0
0.875,0.3888888888888893,1.1515151515151518,0.0,10000.0,0.0
0.875,0.3888888888888893,1.191919191919192,0.0,10000.0,0.0
0.875,0.3888888888888893,1.2323232323232327,0.0,10000.0,0.0
0.875,0.3888888888888893,1.272727272727273,0.0,10000.0,0.0
0.875,0.3888888888888893,1.3131313131313136,0.0,10000.0,0.0
0.875,0.3888888888888893,1.3535353535353538,0.0,10000.0,0.0
0.875,0.3888888888888893,1.393939393939394,0.0,10000.0,0.0
0.875,0.3888888888888893,1.4343434343434347,0.0,10000.0,0.0
0.875,0.3888888888888893,1.474747474747475,0.0,10000.0,0.0
0.875,0.3888888888888893,1.5151515151515156,0.0,10000.0,0.0
0.875,0.3888888888888893,1.5555555555555558,0.0,10000.0,0.0
0.875,0.3888888888888893,1.5959595959595965,0.0,10000.0,0.0
0.875,0.3888888888888893,1.6363636363636367,0.0,10000.0,0.0
0.875,0.3888888888888893,1.676767676767677,0.0,10000.0,0.0
0.875,0.3888888888888893,1.7171717171717176,0.0,10000.0,0.0
0.875,0.3888888888888893,1.7575757575757578,0.0,10000.0,0.0
0.875,0.3888888888888893,1.7979797979797985,0.0,10000.0,0.0
0.875,0.3888888888888893,1.8383838383838387,0.0,10000.0,0.0
0.875,0.3888888888888893,1.878787878787879,0.0,10000.0,0.0
0.875,0.3888888888888893,1.9191919191919196,0.0,10000.0,0.0
0.875,0.3888888888888893,1.9595959595959598,0.0,10000.0,0.0
0.875,0.3888888888888893,2.0,0.0,10000.0,0.0
0.875,0.6944444444444446,-2.0,0.0,10000.0,0.0
0.875,0.6944444444444446,-1.9595959595959596,0.0,10000.0,0.0
0.875,0.6944444444444446,-1.9191919191919191,0.0,10000.0,0.0
0.875,0.6944444444444446,-1.878787878787879,0.0,10000.0,0.0
0.875,0.6944444444444446,-1.8383838383838385,0.0,10000.0,0.0
0.875,0.6944444444444446,-1.797979797979798,0.0,10000.0,0.0
0.875,0.6944444444444446,-1.7575757575757576,0.0,10000.0,0.0
0.875,0.6944444444444446,-1.7171717171717171,0.0,10000.0,0.0
0.875,0.6944444444444446,-1.6767676767676767,0.0,10000.0,0.0
0.875,0.6944444444444446,-1.6363636363636362,0.0,10000.0,0.0
0.875,0.6944444444444446,-1.595959595959596,0.0,10000.0,0.0
0.875,0.6944444444444446,-1.5555555555555556,0.0,10000.0,0.0
0.875,0.6944444444444446,-1.5151515151515151,0.0,10000.0,0.0
0.875,0.6944444444444446,-1.4747474747474747,0.0,10000.0,0.0
0.875,0.6944444444444446,-1.4343434343434343,0.0,10000.0,0.0
0.875,0.6944444444444446,-1.393939393939394,0.0,10000.0,0.0
0.875,0.6944444444444446,-1.3535353535353534,0.0,10000.0,0.0
0.875,0.6944444444444446,-1.3131313131313131,0.0,10000.0,0.0
0.875,0.6944444444444446,-1.2727272727272727,0.0,10000.0,0.0
0.875,0.6944444444444446,-1.2323232323232323,0.0,10000.0,0.0
0.875,0.6944444444444446,-1.1919191919191918,0.0,10000.0,0.0
0.875,0.6944444444444446,-1.1515151515151514,0.0,10000.0,0.0
0.875,0.6944444444444446,-1.1111111111111112,0.0,10000.0,0.0
0.875,0.6944444444444446,-1.0707070707070705,0.0,10000.0,0.0
0.875,0.6944444444444446,-1.0303030303030303,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.9898989898989898,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.9494949494949494,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.909090909090909,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.8686868686868685,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.8282828282828283,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.7878787878787878,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.7474747474747474,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.707070707070707,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.6666666666666665,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.6262626262626261,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.5858585858585856,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.5454545454545454,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.505050505050505,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.46464646464646453,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.4242424242424241,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.38383838383838365,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.3434343434343432,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.303030303030303,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.26262626262626254,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.2222222222222221,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.18181818181818166,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.14141414141414121,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.10101010101010077,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.06060606060606055,0.0,10000.0,0.0
0.875,0.6944444444444446,-0.02020202020202011,0.0,10000.0,0.0
0.875,0.6944444444444446,0.020202020202020332,0.0,10000.0,0.0
0.875,0.6944444444444446,0.060606060606060996,0.0,10000.0,0.0
0.875,0.6944444444444446,0.10101010101010122,0.0,10000.0,0.0
0.875,0.6944444444444446,0.14141414141414144,0.0,10000.0,0.0
0.875,0.6944444444444446,0.1818181818181821,0.0,10000.0,0.0
0.875,0.6944444444444446,0.22222222222222232,0.0,10000.0,0.0
0.875,0.6944444444444446,0.262626262626263,0.0,10000.0,0.0
0.875,0.6944444444444446,0.3030303030303032,0.0,10000.0,0.0
0.875,0.6944444444444446,0.3434343434343434,0.0,10000.0,0.0
0.875,0.6944444444444446,0.3838383838383841,0.0,10000.0,0.0
0.875,0.6944444444444446,0.4242424242424243,0.0,10000.0,0.0
0.875,0.6944444444444446,0.464646464646465,0.0,10000.0,0.0
0.875,0.6944444444444446,0.5050505050505052,0.0,10000.0,0.0
0.875,0.6944444444444446,0.5454545454545459,0.0,10000.0,0.0
0.875,0.6944444444444446,0.5858585858585861,0.0,10000.0,0.0
0.875,0.6944444444444446,0.6262626262626263,0.0,10000.0,0.0
0.875,0.6944444444444446,0.666666666666667,0.0,10000.0,0.0
0.875,0.6944444444444446,0.7070707070707072,0.0,10000.0,0.0
0.875,0.6944444444444446,0.7474747474747478,0.0,10000.0,0.0
0.875,0.6944444444444446,0.7878787878787881,0.0,10000.0,0.0
0.875,0.6944444444444446,0.8282828282828287,0.0,10000.0,0.0
0.875,0.6944444444444446,0.868686868686869,0.0,10000.0,0.0
0.875,0.6944444444444446,0.9090909090909092,0.0,10000.0,0.0
0.875,0.6944444444444446,0.9494949494949498,0.0,10000.0,0.0
0.875,0.6944444444444446,0.9898989898989901,0.0,10000.0,0.0
0.875,0.6944444444444446,1.0303030303030307,0.0,10000.0,0.0
0.875,0.6944444444444446,1.070707070707071,0.0,10000.0,0.0
0.875,0.6944444444444446,1.1111111111111112,0.0,10000.0,0.0
0.875,0.6944444444444446,1.1515151515151518,0.0,10000.0,0.0
0.875,0.6944444444444446,1.191919191919192,0.0,10000.0,0.0
0.875,0.6944444444444446,1.2323232323232327,0.0,10000.0,0.0
0.875,0.6944444444444446,1.272727272727273,0.0,10000.0,0.0
0.875,0.6944444444444446,1.3131313131313136,0.0,10000.0,0.0
0.875,0.6944444444444446,1.3535353535353538,0.0,10000.0,0.0
0.875,0.6944444444444446,1.393939393939394,0.0,10000.0,0.0
0.875,0.6944444444444446,1.4343434343434347,0.0,10000.0,0.0
0.875,0.6944444444444446,1.474747474747475,0.0,10000.0,0.0
0.875,0.6944444444444446,1.5151515151515156,0.0,10000.0,0.0
0.875,0.6944444444444446,1.5555555555555558,0.0,10000.0,0.0
0.875,0.6944444444444446,1.5959595959595965,0.0,10000.0,0.0
0.875,0.6944444444444446,1.6363636363636367,0.0,10000.0,0.0
0.875,0.6944444444444446,1.676767676767677,0.0,10000.0,0.0
0.875,0.6944444444444446,1.7171717171717176,0.0,10000.0,0.0
0.875,0.6944444444444446,1.7575757575757578,0.0,10000.0,0.0
0.875,0.6944444444444446,1.7979797979797985,0.0,10000.0,0.0
0.875,0.6944444444444446,1.8383838383838387,0.0,10000.0,0.0
0.875,0.6944444444444446,1.878787878787879,0.0,10000.0,0.0
0.875,0.6944444444444446,1.9191919191919196,0.0,10000.0,0.0
0.875,0.6944444444444446,1.9595959595959598,0.0,10000.0,0.0
0.875,0.6944444444444446,2.0,0.0,10000.0,0.0
0.875,1.0,-2.0,0.0,10000.0,0.0
0.875,1.0,-1.9595959595959596,0.0,10000.0,0.0
0.875,1.0,-1.9191919191919191,0.0,10000.0,0.0
0.875,1.0,-1.878787878787879,0.0,10000.0,0.0
0.875,1.0,-1.8383838383838385,0.0,10000.0,0.0
0.875,1.0,-1.797979797979798,0.0,10000.0,0.0
0.875,1.0,-1.7575757575757576,0.0,10000.0,0.0
0.875,1.0,-1.7171717171717171,0.0,10000.0,0.0
0.875,1.0,-1.6767676767676767,0.0,10000.0,0.0
0.875,1.0,-1.6363636363636362,0.0,10000.0,0.0
0.875,1.0,-1.595959595959596,0.0,10000.0,0.0
0.875,1.0,-1.5555555555555556,0.0,10000.0,0.0
0.875,1.0,-1.5151515151515151,0.0,10000.0,0.0
0.875,1.0,-1.4747474747474747,0.0,10000.0,0.0
0.875,1.0,-1.4343434343434343,0.0,10000.0,0.0
0.875,1.0,-1.393939393939394,0.0,10000.0,0.0
0.875,1.0,-1.3535353535353534,0.0,10000.0,0.0
0.875,1.0,-1.3131313131313131,0.0,10000.0,0.0
0.875,1.0,-1.2727272727272727,0.0,10000.0,0.0
0.875,1.0,-1.2323232323232323,0.0,10000.0,0.0
0.875,1.0,-1.1919191919191918,0.0,10000.0,0.0
0.875,1.0,-1.1515151515151514,0.0,10000.0,0.0
0.875,1.0,-1.1111111111111112,0.0,10000.0,0.0
0.875,1.0,-1.0707070707070705,0.0,10000.0,0.0
0.875,1.0,-1.0303030303030303,0.0,10000.0,0.0
0.875,1.0,-0.9898989898989898,0.0,10000.0,0.0
0.875,1.0,-0.9494949494949494,0.0,10000.0,0.0
0.875,1.0,-0.909090909090909,0.0,10000.0,0.0
0.875,1.0,-0.8686868686868685,0.0,10000.0,0.0
0.875,1.0,-0.8282828282828283,0.0,10000.0,0.0
0.875,1.0,-0.7878787878787878,0.0,10000.0,0.0
0.875,1.0,-0.7474747474747474,0.0,10000.0,0.0
0.875,1.0,-0.707070707070707,0.0,10000.0,0.0
0.875,1.0,-0.6666666666666665,0.0,10000.0,0.0
0.875,1.0,-0.6262626262626261,0.0,10000.0,0.0
0.875,1.0,-0.5858585858585856,0.0,10000.0,0.0
0.875,1.0,-0.5454545454545454,0.0,10000.0,0.0
0.875,1.0,-0.505050505050505,0.0,10000.0,0.0
0.875,1.0,-0.46464646464646453,0.0,10000.0,0.0
0.875,1.0,-0.4242424242424241,0.0,10000.0,0.0
0.875,1.0,-0.38383838383838365,0.0,10000.0,0.0
0.875,1.0,-0.3434343434343432,0.0,10000.0,0.0
0.875,1.0,-0.303030303030303,0.0,10000.0,0.0
0.875,1.0,-0.26262626262626254,0.0,10000.0,0.0
0.875,1.0,-0.2222222222222221,0.0,10000.0,0.0
0.875,1.0,-0.18181818181818166,0.0,10000.0,0.0
0.875,1.0,-0.14141414141414121,0.0,10000.0,0.0
0.875,1.0,-0.10101010101010077,0.0,10000.0,0.0
0.875,1.0,-0.06060606060606055,0.0,10000.0,0.0
0.875,1.0,-0.02020202020202011,0.0,10000.0,0.0
0.875,1.0,0.020202020202020332,0.0,10000.0,0.0
0.875,1.0,0.060606060606060996,0.0,10000.0,0.0
0.875,1.0,0.10101010101010122,0.0,10000.0,0.0
0.875,1.0,0.14141414141414144,0.0,10000.0,0.0
0.875,1.0,0.1818181818181821,0.0,10000.0,0.0
0.875,1.0,0.22222222222222232,0.0,10000.0,0.0
0.875,1.0,0.262626262626263,0.0,10000.0,0.0
0.875,1.0,0.3030303030303032,0.0,10000.0,0.0
0.875,1.0,0.3434343434343434,0.0,10000.0,0.0
0.875,1.0,0.3838383838383841,0.0,10000.0,0.0
0.875,1.0,0.4242424242424243,0.0,10000.0,0.0
0.875,1.0,0.464646464646465,0.0,10000.0,0.0
0.875,1.0,0.5050505050505052,0.0,10000.0,0.0
0.875,1.0,0.5454545454545459,0.0,10000.0,0.0
0.875,1.0,0.5858585858585861,0.0,10000.0,0.0
0.875,1.0,0.6262626262626263,0.0,10000.0,0.0
0.875,1.0,0.666666666666667,0.0,10000.0,0.0
0.875,1.0,0.7070707070707072,0.0,10000.0,0.0
0.875,1.0,0.7474747474747478,0.0,10000.0,0.0
0.875,1.0,0.7878787878787881,0.0,10000.0,0.0
0.875,1.0,0.8282828282828287,0.0,10000.0,0.0
0.875,1.0,0.868686868686869,0.0,10000.0,0.0
0.875,1.0,0.9090909090909092,0.0,10000.0,0.0
0.875,1.0,0.9494949494949498,0.0,10000.0,0.0
0.875,1.0,0.9898989898989901,0.0,10000.0,0.0
0.875,1.0,1.0303030303030307,0.0,10000.0,0.0
0.875,1.0,1.070707070707071,0.0,10000.0,0.0
0.875,1.0,1.1111111111111112,0.0,10000.0,0.0
0.875,1.0,1.1515151515151518,0.0,10000.0,0.0
0.875,1.0,1.191919191919192,0.0,10000.0,0.0
0.875,1.0,1.2323232323232327,0.0,10000.0,0.0
0.875,1.0,1.272727272727273,0.0,10000.0,0.0
0.875,1.0,1.3131313131313136,0.0,10000.0,0.0
0.875,1.0,1.3535353535353538,0.0,10000.0,0.0
0.875,1.0,1.393939393939394,0.0,10000.0,0.0
0.875,1.0,1.4343434343434347,0.0,10000.0,0.0
0.875,1.0,1.474747474747475,0.0,10000.0,0.0
0.875,1.0,1.5151515151515156,0.0,10000.0,0.0
0.875,1.0,1.5555555555555558,0.0,10000.0,0.0
0.875,1.0,1.5959595959595965,0.0,10000.0,0.0
0.875,1.0,1.6363636363636367,0.0,10000.0,0.0
0.875,1.0,1.676767676767677,0.0,10000.0,0.0
0.875,1.0,1.7171717171717176,0.0,10000.0,0.0
0.875,1.0,1.7575757575757578,0.0,10000.0,0.0
0.875,1.0,1.7979797979797985,0.0,10000.0,0.0
0.875,1.0,1.8383838383838387,0.0,10000.0,0.0
0.875,1.0,1.878787878787879,0.0,10000.0,0.0
0.875,1.0,1.9191919191919196,0.0,10000.0,0.0
0.875,1.0,1.9595959595959598,0.0,10000.0,0.0
0.875,1.0,2.0,0.0,10000.0,0.0
1.0,-1.75,-2.0,0.0,10000.0,0.0
1.0,-1.75,-1.9595959595959596,0.0,10000.0,0.0
1.0,-1.75,-1.9191919191919191,0.0,10000.0,0.0
1.0,-1.75,-1.878787878787879,0.0,10000.0,0.0
1.0,-1.75,-1.8383838383838385,0.0,10000.0,0.0
1.0,-1.75,-1.797979797979798,0.0,10000.0,0.0
1.0,-1.75,-1.7575757575757576,0.0,10000.0,0.0
1.0,-1.75,-1.7171717171717171,0.0,10000.0,0.0
1.0,-1.75,-1.6767676767676767,0.0,10000.0,0.0
1.0,-1.75,-1.6363636363636362,0.0,10000.0,0.0
1.0,-1.75,-1.595959595959596,0.0,10000.0,0.0
1.0,-1.75,-1.5555555555555556,0.0,10000.0,0.0
1.0,-1.75,-1.5151515151515151,0.0,10000.0,0.0
1.0,-1.75,-1.4747474747474747,0.0,10000.0,0.0
1.0,-1.75,-1.4343434343434343,0.0,10000.0,0.0
1.0,-1.75,-1.393939393939394,0.0,10000.0,0.0
1.0,-1.75,-1.3535353535353534,0.0,10000.0,0.0
1.0,-1.75,-1.3131313131313131,0.0,10000.0,0.0
1.0,-1.75,-1.2727272727272727,0.0,10000.0,0.0
1.0,-1.75,-1.2323232323232323,0.0,10000.0,0.0
1.0,-1.75,-1.1919191919191918,0.0,10000.0,0.0
1.0,-1.75,-1.1515151515151514,0.0,10000.0,0.0
1.0,-1.75,-1.1111111111111112,0.0,10000.0,0.0
1.0,-1.75,-1.0707070707070705,0.0,10000.0,0.0
1.0,-1.75,-1.0303030303030303,0.0,10000.0,0.0
1.0,-1.75,-0.9898989898989898,0.0,10000.0,0.0
1.0,-1.75,-0.9494949494949494,0.0,10000.0,0.0
1.0,-1.75,-0.909090909090909,0.0,10000.0,0.0
1.0,-1.75,-0.8686868686868685,0.0,10000.0,0.0
1.0,-1.75,-0.8282828282828283,0.0,10000.0,0.0
1.0,-1.75,-0.7878787878787878,0.0,10000.0,0.0
1.0,-1.75,-0.7474747474747474,0.0,10000.0,0.0
1.0,-1.75,-0.707070707070707,0.0,10000.0,0.0
1.0,-1.75,-0.6666666666666665,0.0,10000.0,0.0
1.0,-1.75,-0.6262626262626261,0.0,10000.0,0.0
1.0,-1.75,-0.5858585858585856,0.0,10000.0,0.0
1.0,-1.75,-0.5454545454545454,0.0,10000.0,0.0
1.0,-1.75,-0.505050505050505,0.0,10000.0,0.0
1.0,-1.75,-0.46464646464646453,0.0,10000.0,0.0
1.0,-1.75,-0.4242424242424241,0.0,10000.0,0.0
1.0,-1.75,-0.38383838383838365,0.0,10000.0,0.0
1.0,-1.75,-0.3434343434343432,0.0,10000.0,0.0
1.0,-1.75,-0.303030303030303,0.0,10000.0,0.0
1.0,-1.75,-0.26262626262626254,0.0,10000.0,0.0
1.0,-1.75,-0.2222222222222221,0.0,10000.0,0.0
1.0,-1.75,-0.18181818181818166,0.0,10000.0,0.0
1.0,-1.75,-0.14141414141414121,0.0,10000.0,0.0
1.0,-1.75,-0.10101010101010077,0.0,10000.0,0.0
1.0,-1.75,-0.06060606060606055,0.0,10000.0,0.0
1.0,-1.75,-0.02020202020202011,0.0,10000.0,0.0
1.0,-1.75,0.020202020202020332,0.0,10000.0,0.0
1.0,-1.75,0.060606060606060996,0.0,10000.0,0.0
1.0,-1.75,0.10101010101010122,0.0,10000.0,0.0
1.0,-1.75,0.14141414141414144,0.0,10000.0,0.0
1.0,-1.75,0.1818181818181821,0.0,10000.0,0.0
1.0,-1.75,0.22222222222222232,0.0,10000.0,0.0
1.0,-1.75,0.262626262626263,0.0,10000.0,0.0
1.0,-1.75,0.3030303030303032,0.0,10000.0,0.0
1.0,-1.75,0.3434343434343434,0.0,10000.0,0.0
1.0,-1.75,0.3838383838383841,0.0,10000.0,0.0
1.0,-1.75,0.4242424242424243,0.0,10000.0,0.0
1.0,-1.75,0.464646464646465,0.0,10000.0,0.0
1.0,-1.75,0.5050505050505052,0.0,10000.0,0.0
1.0,-1.75,0.5454545454545459,0.0,10000.0,0.0
1.0,-1.75,0.5858585858585861,0.0,10000.0,0.0
1.0,-1.75,0.6262626262626263,0.0,10000.0,0.0
1.0,-1.75,0.666666666666667,0.0,10000.0,0.0
1.0,-1.75,0.7070707070707072,0.0,10000.0,0.0
1.0,-1.75,0.7474747474747478,0.0,10000.0,0.0
1.0,-1.75,0.7878787878787881,0.0,10000.0,0.0
1.0,-1.75,0.8282828282828287,0.0,10000.0,0.0
1.0,-1.75,0.868686868686869,0.0,10000.0,0.0
1.0,-1.75,0.9090909090909092,0.0,10000.0,0.0
1.0,-1.75,0.9494949494949498,0.0,10000.0,0.0
1.0,-1.75,0.9898989898989901,0.0,10000.0,0.0
1.0,-1.75,1.0303030303030307,0.0,10000.0,0.0
1.0,-1.75,1.070707070707071,0.0,10000.0,0.0
1.0,-1.75,1.1111111111111112,0.0,10000.0,0.0
1.0,-1.75,1.1515151515151518,0.0,10000.0,0.0
1.0,-1.75,1.191919191919192,0.0,10000.0,0.0
1.0,-1.75,1.2323232323232327,0.0,10000.0,0.0
1.0,-1.75,1.272727272727273,0.0,10000.0,0.0
1.0,-1.75,1.3131313131313136,0.0,10000.0,0.0
1.0,-1.75,1.3535353535353538,0.0,10000.0,0.0
1.0,-1.75,1.393939393939394,0.0,10000.0,0.0
1.0,-1.75,1.4343434343434347,0.0,10000.0,0.0
1.0,-1.75,1.474747474747475,0.0,10000.0,0.0
1.0,-1.75,1.5151515151515156,0.0,10000.0,0.0
1.0,-1.75,1.5555555555555558,0.0,10000.0,0.0
1.0,-1.75,1.5959595959595965,0.0,10000.0,0.0
1.0,-1.75,1.6363636363636367,0.0,10000.0,0.0
1.0,-1.75,1.676767676767677,0.0,10000.0,0.0
1.0,-1.75,1.7171717171717176,0.0,10000.0,0.0
1.0,-1.75,1.7575757575757578,0.0,10000.0,0.0
1.0,-1.75,1.7979797979797985,0.0,10000.0,0.0
1.0,-1.75,1.8383838383838387,0.0,10000.0,0.0
1.0,-1.75,1.878787878787879,0.0,10000.0,0.0
1.0,-1.75,1.9191919191919196,0.0,10000.0,0.0
1.0,-1.75,1.9595959595959598,0.0,10000.0,0.0
1.0,-1.75,2.0,0.0,10000.0,0.0
1.0,-1.4444444444444444,-2.0,0.0,10000.0,0.0
1.0,-1.4444444444444444,-1.9595959595959596,0.0,10000.0,0.0
1.0,-1.4444444444444444,-1.9191919191919191,0.0,10000.0,0.0
1.0,-1.4444444444444444,-1.878787878787879,0.0,10000.0,0.0
1.0,-1.4444444444444444,-1.8383838383838385,0.0,10000.0,0.0
1.0,-1.4444444444444444,-1.797979797979798,0.0,10000.0,0.0
1.0,-1.4444444444444444,-1.7575757575757576,0.0,10000.0,0.0
1.0,-1.4444444444444444,-1.7171717171717171,0.0,10000.0,0.0
1.0,-1.4444444444444444,-1.6767676767676767,0.0,10000.0,0.0
1.0,-1.4444444444444444,-1.6363636363636362,0.0,10000.0,0.0
1.0,-1.4444444444444444,-1.595959595959596,0.0,10000.0,0.0
1.0,-1.4444444444444444,-1.5555555555555556,0.0,10000.0,0.0
1.0,-1.4444444444444444,-1.5151515151515151,0.0,10000.0,0.0
1.0,-1.4444444444444444,-1.4747474747474747,0.0,10000.0,0.0
1.0,-1.4444444444444444,-1.4343434343434343,0.0,10000.0,0.0
1.0,-1.4444444444444444,-1.393939393939394,0.0,10000.0,0.0
1.0,-1.4444444444444444,-1.3535353535353534,0.0,10000.0,0.0
1.0,-1.4444444444444444,-1.3131313131313131,0.0,10000.0,0.0
1.0,-1.4444444444444444,-1.2727272727272727,0.0,10000.0,0.0
1.0,-1.4444444444444444,-1.2323232323232323,0.0,10000.0,0.0
1.0,-1.4444444444444444,-1.1919191919191918,0.0,10000.0,0.0
1.0,-1.4444444444444444,-1.1515151515151514,0.0,10000.0,0.0
1.0,-1.4444444444444444,-1.1111111111111112,0.0,10000.0,0.0
1.0,-1.4444444444444444,-1.0707070707070705,0.0,10000.0,0.0
1.0,-1.4444444444444444,-1.0303030303030303,0.0,10000.0,0.0
1.0,-1.4444444444444444,-0.9898989898989898,0.0,10000.0,0.0
1.0,-1.4444444444444444,-0.9494949494949494,0.0,10000.0,0.0
1.0,-1.4444444444444444,-0.909090909090909,0.0,10000.0,0.0
